target_id	day0_1_count	day0_1_tpm	day0_2_count	day0_2_tpm	day0_3_count	day0_3_tpm	day1_1_count	day1_1_tpm	day1_2_count	day1_2_tpm	day1_3_count	day1_3_tpm	day2_1_count	day2_1_tpm	day2_2_count	day2_2_tpm	day2_3_count	day2_3_tpm
FBtr0301320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.997609	0.000472335
FBtr0301321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00239057	1.13E-06
FBtr0112843	52	0.025256	77	0.0327905	75.2146	0.0337456	33.311	0.0112419	54.6635	0.0177581	46	0.0137417	48.6658	0.0158883	49.8253	0.0136553	37.108	0.0099724
FBtr0070433	0	0	0	0	0	0	4.689	0.00163847	0	0	0	0	0	0	0	0	0	0
FBtr0083081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0273405	0	0	0	0	1.29324	0.0022698	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074005	547.208	0.38049	667.2	0.406765	368.805	0.236888	168.126	0.08123	1.69085	0.000786382	55.0381	0.0235384	90.3317	0.0422206	131.648	0.0516532	74.7849	0.0287724
FBtr0308699	132.416	0.0850646	185.587	0.104532	141.965	0.0842444	135.137	0.0603211	99.608	0.0427994	150.74	0.0595603	115.2	0.0497454	173.26	0.0628052	76.9643	0.027357
FBtr0340434	0	0	0	0	0	0	0	0	0	0	1.94608	0.000904112	0	0	0	0	0	0
FBtr0074006	0	0	0	0	1.23882	0.00148478	0	0	4.52307	0.00392529	0	0	0	0	0	0	0	0
FBtr0100294	804.376	0.443649	1379.21	0.666972	1904.99	0.97057	323.737	0.124069	583.178	0.215138	581.276	0.19719	316.468	0.117328	422.092	0.131364	473.251	0.144425
FBtr0075213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0078548	0	0	1	0.00490867	1	0.00517155	6	0.0233404	2	0.00748918	3	0.0103303	0	0	0	0	3	0.00929308
FBtr0305301	165.906	0.0725414	198.436	0.0760746	197.181	0.0796418	48.6974	0.0147951	63.134	0.0184639	100.52	0.0270332	43.945	0.0129159	78.1017	0.0192697	78.9419	0.0190986
FBtr0305297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0305299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310205	167.614	0.0568613	353.114	0.105031	362.657	0.113646	66.4676	0.0156677	111.103	0.0252097	124.044	0.0258823	72.7294	0.0165847	113.185	0.0216663	94.3311	0.0177064
FBtr0305302	0	0	0	0	0	0	0	0	0	0	26.7874	0.00840062	0	0	0	0	0	0
FBtr0305295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.33E-08	2.71E-11	0	0
FBtr0305303	172.262	0.0989078	262.028	0.131912	325.054	0.172405	88.8218	0.0354364	89.6622	0.034434	81.0965	0.0286395	62.4371	0.0240978	96.7737	0.0313537	140.472	0.0446273
FBtr0305304	108.45	0.0523318	164.241	0.0694887	285.375	0.127205	42.8563	0.0143694	47.2263	0.0152425	64.939	0.0192736	24.8388	0.00805672	68.4332	0.0186334	50.4648	0.0134739
FBtr0305294	10.1606	0.00718695	10.5092	0.00651764	6.67721	0.00436288	2.33746	0.00114884	0	0	10.5724	0.0045996	9.38997	0.0044646	3.29184	0.00131387	10.9005	0.00426622
FBtr0305298	43.2041	0.0230206	79.7716	0.037268	94.9255	0.0467227	10.4422	0.00386611	6.20975	0.00221311	12.2395	0.00401123	2.65975	0.000952633	1.31086	0.000394129	3.69783	0.00109021
FBtr0305296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0088955	925.405	2.46822	1537.09	3.59458	1551.99	3.8238	659.321	1.22191	883.22	1.57564	685.522	1.1246	496.86	0.890799	552.289	0.831208	500.668	0.738879
FBtr0073410	1	0.00127066	6	0.00668461	8	0.00939015	2	0.00176583	0	0	0	0	2	0.00170825	0	0	4	0.00281229
FBtr0076031	155	0.50486	208	0.594016	286	0.860516	78	0.176532	113	0.246181	151	0.302509	41	0.0897669	64	0.117628	122	0.219872
FBtr0300052	783	1.641	1502	2.76002	1634	3.16339	296	0.43105	809	1.13405	981	1.26456	357	0.502931	501	0.592482	950	1.10164
FBtr0072224	21	0.0799078	38	0.12678	8	0.0281199	37	0.0978275	35	0.0890789	51	0.119361	39	0.0997534	43	0.092327	37	0.0779009
FBtr0100301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.000942029	0	0
FBtr0304909	0	0	0	0	0	0	0	0	0	0	0	0	1.67857	0.000925982	0	0	3.67857	0.0016704
FBtr0077388	2.49253	0.00195259	0	0	0	0	0	0	0	0	1	0.000481831	0	0	0	0	0	0
FBtr0304910	0	0	0	0	0	0	2.17121	0.00103002	0	0	0	0	0	0	0	0	0	0
FBtr0336831	3.50747	0.00201184	0	0	3	0.00158955	1.82879	0.000728874	10	0.00383651	2	0.00070559	3.32143	0.00128061	0	0	3.32143	0.00105413
FBtr0112468	1	0.0114462	0	0	0	0	0	0	5	0.0382797	0	0	3	0.0230821	1	0.00645881	0	0
FBtr0088745	354	0.631839	526	0.823162	473	0.779863	224	0.277806	368	0.439327	299	0.328244	273	0.327536	415	0.417967	451	0.445401
FBtr0339278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0332613	0.168326	0.000814885	0.000138743	5.89E-07	0.164748	0.00073675	0.117572	0.000395492	0.177344	0.000574246	0.118042	0.000351484	0.117937	0.000383785	0.168305	0.000459762	78.9977	0.211608
FBtr0074084	141.832	0.69017	156	0.665584	176.835	0.794886	70.8824	0.239668	105.823	0.344428	76.882	0.230107	67.8821	0.22204	106.832	0.293341	0.00225213	6.06E-06
FBtr0112354	152.994	1.55035	405.997	3.60723	478.964	4.48344	7.44E-05	5.24E-07	137	0.928564	123.41	0.769179	79	0.538115	90	0.514621	156	0.874682
FBtr0310150	7.01E-08	7.18E-10	0.00319143	2.87E-05	0.0355096	0.000336008	50.9999	0.363002	0	0	36.5901	0.230534	0	0	0	0	0	0
FBtr0340084	0	0	0	0	0	0	0	0	0	0	1.6554	0.000919098	0	0	0	0	0	0
FBtr0308565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340085	50.1439	0.0466341	68.3301	0.0557177	55.3981	0.047592	15.5357	0.0100393	16	0.00995272	10.4677	0.0059877	10.2194	0.00638859	12	0.00629734	9.57432	0.00492679
FBtr0070436	17.8561	0.0186215	43.6699	0.0399308	56.6019	0.0545273	13.4643	0.00975669	16	0.0111606	13.8769	0.00890111	20.7806	0.0145673	26	0.0153001	29.4257	0.0169796
FBtr0113334	12	0.0488152	11	0.039234	18	0.0676395	9	0.0254393	7	0.0190462	7	0.0175144	5	0.0136722	2	0.00459086	15	0.0337626
FBtr0080087	117	0.247593	212	0.393355	274	0.53562	43	0.0632281	102	0.144374	91	0.118445	36	0.0512092	90	0.10747	131	0.153389
FBtr0302378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0342730	3	0.0020204	12	0.00708588	6	0.00373268	3	0.00140387	10	0.00450457	2	0.000828455	2	0.000905398	0	0	2	0.000745276
FBtr0070238	2.60E-08	1.73E-11	7.93E-07	4.61E-10	2.67E-08	1.64E-11	6.55E-08	3.02E-11	2.25E-07	9.98E-11	3.53E-08	1.44E-11	4.96E-08	2.21E-11	0	0	4.01E-08	1.47E-11
FBtr0071371	36	0.162587	68	0.269271	39	0.162706	7	0.0219671	18	0.0543743	15	0.0416676	10	0.0303583	17	0.0433235	24	0.0599745
FBtr0083114	184	0.184733	367	0.323064	401	0.371898	80	0.0558091	162	0.108787	143	0.0883049	63	0.0425167	101.296	0.0573864	147	0.0816609
FBtr0077260	0	0	1	0.00238813	0	0	1	0.00189256	1	0.00182179	0	0	1	0.00183086	2	0.00307384	2	0.00301413
FBtr0344414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0342716	0	0	25.8736	0.143484	46.3992	0.271091	0	0	0	0	0	0	26.9407	0.114539	0	0	0	0
FBtr0086230	623	4.07721	759.126	4.35597	708.601	4.28381	520	2.36465	447	1.95668	457	1.83956	814.059	3.58116	712	2.62933	838	3.03452
FBtr0302580	0	0	2	0.0137334	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0339627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0087895	0	0	0	0	6	0.00644053	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0021971
FBtr0082380	7	0.025243	1	0.00316183	4	0.0133247	10	0.0250572	4	0.00964805	13	0.0288343	2	0.00484804	6	0.0122091	2	0.00399065
FBtr0074607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0299814	0	0	1	0.00358738	3	0.0113385	0	0	0	0	1	0.00251654	2	0.00550052	1	0.00230872	2	0.00452774
FBtr0084501	138	0.255672	202	0.328134	223	0.381648	102	0.131309	121	0.149943	94	0.107116	89	0.110838	116	0.12127	114	0.116864
FBtr0301165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0084502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0081102	4.7541	0.0231739	21.3934	0.091434	9.5082	0.0428137	9.5082	0.0322046	4.7541	0.0155001	2.37705	0.00712675	9.5082	0.0311546	11.8852	0.0326911	9.5082	0.0256448
FBtr0299685	25.2459	0.155842	41.1066	0.222485	24.9918	0.14251	9.9918	0.0428575	14.2459	0.0588193	19.123	0.0726057	15.4918	0.0642818	24.1148	0.0839976	22.9918	0.0785303
FBtr0321293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345719	43.5512	0.0499508	69.682	0.0700742	60.9717	0.0645987	52.2615	0.0416498	52.2615	0.0400922	139.999	0.0987623	60.9717	0.0470071	95.8127	0.0620091	78.3922	0.0497492
FBtr0080242	113.449	0.146995	132.318	0.150321	169.028	0.20231	46.7385	0.0420793	65.7385	0.0569719	0.000503076	4.01E-07	52.0283	0.0453144	122.187	0.0893348	83.6078	0.0599407
FBtr0073080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0334599	0	0	0.000402259	3.44E-07	0	0	0	0	0	0	0	0	29.2515	0.0191956	0	0	3.6288	0.00196017
FBtr0084605	40	0.0333693	91.9996	0.0672929	108	0.0832271	28	0.0162306	44	0.0245514	36	0.0184719	13.7485	0.00770965	62	0.0291857	34.3712	0.0158655
FBtr0075190	0.904344	0.00107023	0.497236	0.000515943	0.374338	0.000409223	0.44306	0.00036433	0	0	0.216627	0.00015768	0	0	0	0	0	0
FBtr0075191	8.09566	0.00959671	3.50276	0.00364064	3.62566	0.00397019	3.55694	0.00292979	0	0	1.78337	0.00130028	0	0	0	0	0	0
FBtr0333240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0304714	160.445	0.336756	290.578	0.53475	283.074	0.548839	65.7515	0.0958928	144.502	0.202862	115.939	0.149673	47.6882	0.0672814	51.8758	0.0614393	73.5006	0.0853597
FBtr0084016	168.555	0.158583	382.422	0.315466	280.926	0.244152	36.2485	0.023697	43.4982	0.027373	38.0609	0.022025	16.3118	0.010316	18.1242	0.00962199	14.4994	0.00754806
FBtr0273188	83.5607	0.0404458	132.372	0.0561777	104.044	0.0465201	40.8236	0.01373	62.8417	0.0203449	67.5724	0.020117	38.9453	0.0126713	84.9118	0.0231916	71.9063	0.0192579
FBtr0321291	99.4393	0.0571067	135.628	0.0682927	173.956	0.0922833	81.1764	0.0323928	63.1583	0.0242603	115.428	0.0407719	42.0547	0.0162344	93.0882	0.0301657	52.0937	0.0165533
FBtr0071109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0340140	74.442	0.0414461	0.421193	0.00020561	124.135	0.0638429	0.173913	6.73E-05	37.7297	0.0140503	0.207082	7.09E-05	103.119	0.0385919	0.124355	3.91E-05	0.104158	3.21E-05
FBtr0071110	0	0	83.4299	0.0409124	4.34756	0.00224614	49.0854	0.0190756	6.83E-06	2.55E-09	62.5656	0.0215226	0	0	36.728	0.0115911	30.2093	0.00934867
FBtr0071111	17.558	0.0133406	31.1489	0.0207509	26.5179	0.0186119	19.7407	0.010422	60.2703	0.0306294	32.2274	0.0150607	13.8813	0.0070896	85.1476	0.0365058	57.6865	0.0242518
FBtr0071692	3	0.00394312	1	0.00115243	4	0.0048566	0	0	3.19023	0.00280464	0	0	0	0	0	0	11.5119	0.00837214
FBtr0308642	0	0	0	0	0	0	3	0.00261698	5.80977	0.0048785	8	0.00617736	15	0.0126583	15	0.0106261	9.4881	0.00659083
FBtr0336898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0074729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100285	8.08677	0.0362905	2.78309	0.0109507	8.46039	0.0350721	0	0	0	0	0	0	0	0	0	0	5.0708	0.0125912
FBtr0071733	2	0.0139616	3	0.018362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0076276	990	7.03252	1277	7.95358	1414	9.27852	637	3.14416	774	3.67751	808	3.53028	511	2.44	576	2.30881	566	2.22466
FBtr0100857	124	0.424939	306	0.919438	316	1.00034	30	0.0714357	92	0.210877	132	0.278228	27	0.0621959	87	0.168234	74	0.140316
FBtr0074285	473	0.435594	745	0.601551	833	0.708629	273	0.174692	460	0.283345	411	0.232801	271	0.167758	429	0.22293	344	0.175287
FBtr0300611	271.047	0.510192	518.722	0.856091	456.291	0.793385	94.9942	0.124244	194.601	0.245002	181.577	0.21022	58.4853	0.0739995	108.152	0.114872	111.04	0.115649
FBtr0334906	271.047	0.510192	518.722	0.856091	456.291	0.793385	94.9942	0.124244	194.601	0.245002	181.577	0.21022	58.4853	0.0739995	108.152	0.114872	111.04	0.115649
FBtr0301055	0	0	22.9897	0.00886153	13.8135	0.00560966	0	0	26.8615	0.00789853	38.8073	0.0104934	8.2308	0.00243229	43.4776	0.0107854	1.08E-08	2.62E-12
FBtr0301057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301052	9.96296	0.0104712	13.595	0.012528	28.4395	0.027611	7.02521	0.00513044	0.000754699	5.31E-07	0	0	0	0	0	0	3.32099	0.00193128
FBtr0301056	31.2118	0.0202391	0	0	0	0	35.2148	0.0158667	0	0	0	0	0	0	0	0	12.4161	0.0044548
FBtr0304661	67.2764	0.0450402	96.867	0.0568603	47.2714	0.0292341	0	0	0	0	23.004	0.0094725	35.7833	0.0161032	86.8862	0.0328231	40.442	0.014981
FBtr0301053	0	0	5.77591	0.00536648	0.636681	0.000623231	0	0	20.1254	0.0142644	3.042	0.00198269	0	0	0	0	0	0
FBtr0339925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301054	26.8111	0.0117466	33.116	0.0127213	64.5996	0.0261445	9.97413	0.00303642	0.387734	0.000113623	6.44E-08	1.74E-11	0	0	0	0	29.6333	0.00718369
FBtr0334103	14.7377	0.0168011	81.8412	0.0818041	111.239	0.117144	25.7859	0.0204258	48.6247	0.0370766	72.1466	0.0505878	20.9859	0.0160815	0	0	35.1877	0.0221957
FBtr0334102	0	0	10.8152	0.00677522	0	0	0	0	0	0	0	0	0	0	13.6362	0.00549764	0	0
FBtr0305183	0	0	3.45753	0.000917053	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0305180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0305184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0305179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0305182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0300931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0070643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0305181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0305185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0345713	874.305	0.240382	1330.54	0.320748	1594	0.404838	471	0.0899806	623	0.114568	658	0.111272	494	0.0912975	783.118	0.121494	536	0.0815407
FBtr0071444	1715.87	1.67743	2400.37	2.05748	2605.47	2.35288	1065.38	0.72369	1266.25	0.827977	1094.4	0.658052	1591.34	1.04572	1731.64	0.955231	1652.03	0.893611
FBtr0473369	104.74	0.180894	0	0	0	0	110.95	0.133145	0.0540927	6.25E-05	0	0	0	0	0	0	0	0
FBtr0088799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0080728	95	0.446897	201	0.829042	208	0.90386	44	0.143822	79	0.24857	89	0.257512	36	0.113836	72	0.191121	73	0.190011
FBtr0075942	2.6538	0.0027096	0	0	17.8807	0.0168645	0	0	0	0	3.62568	0.00227692	0	0	0	0	4.21821	0.00238306
FBtr0075943	0	0	7.16E-07	8.24E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075941	103.346	0.118532	138	0.138777	130.119	0.13786	67	0.0533957	195	0.149594	257.374	0.181564	54	0.0416321	149	0.0964314	258.782	0.164228
FBtr0083498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0081681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.00216667
FBtr0075944	209	0.74513	365	1.14097	423	1.39309	123	0.304705	146	0.348157	179	0.39252	103	0.24684	93	0.187094	177	0.349164
FBtr0071293	94	0.294632	103	0.283065	188	0.544332	50	0.108896	61	0.127885	67	0.129166	42	0.0884901	29	0.0512909	60	0.104058
FBtr0080792	0	0	0	0	0	0	0	0	1	0.00458985	0	0	0	0	0	0	0	0
FBtr0081095	0	0	31	0.0755606	0	0	0	0	15	0.0278911	0	0	0	0	5	0.00784329	15	0.0230728
FBtr0273194	18	0.0456821	0	0	32	0.07502	4	0.0070538	0	0	11	0.0171707	0	0	0	0	0	0
FBtr0445839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0113177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079599	45.8007	0.107192	59.3524	0.121794	41	0.0886399	30.6813	0.0498947	31.2131	0.0488614	36.6867	0.0528108	18.7069	0.0294297	33.5851	0.0443536	26	0.0336695
FBtr0084561	587526	37110.1	697286	38616.5	695008	40551.7	534220	23446.3	735268	31063.3	768319	29849	497329	21115.5	718474	25607.5	700857	24494.3
FBtr0273279	4	0.0115161	11.0139	0.0278024	2.00254	0.00532577	1.00388	0.00200825	1	0.00192568	12.0382	0.0213173	3	0.00580579	4	0.00649827	6	0.00955805
FBtr0113295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0346611	16427.5	122.543	27938.2	182.732	28631.2	197.293	9060.23	46.9622	11961.7	59.6828	12234.2	56.1331	6358	31.8811	7346	30.9215	8052.39	33.2365
FBtr0339146	15.5357	0.100972	34.1619	0.194674	29.4844	0.177017	7.76786	0.03508	18.6262	0.080971	7.76786	0.0310523	0	0	0	0	41.9297	0.150787
FBtr0346150	0	0	5.67742	0.0266546	11.3548	0.0561642	0	0	5.67742	0.0203335	0	0	0	0	0	0	5.67742	0.0168208
FBtr0071198	33	0.0609791	66.1288	0.107141	97.0256	0.165618	28.1195	0.0361047	19	0.0234832	27	0.030687	35	0.0434739	39.1611	0.0408331	21	0.0214713
FBtr0071353	37	0.0567283	85	0.114265	79	0.111887	31	0.0330255	36	0.0369179	30	0.0282906	41	0.0422547	30	0.0259543	22	0.0186634
FBtr0082366	258.376	0.344081	304.81	0.355905	305.201	0.375447	134.841	0.124773	170.004	0.151427	153.056	0.125367	99.4821	0.0890527	113.879	0.0855745	128.019	0.0943311
FBtr0084847	2	0.0029682	0	0	9.91056	0.0135868	2	0.00206245	0	0	7	0.00638976	0	0	4.06877	0.00340736	1	0.000821173
FBtr0332068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0077012	114	0.0729026	74	0.0414922	78	0.0460772	75	0.0333264	46	0.0196758	46	0.0180933	60	0.0257919	84	0.0303115	67	0.0237074
FBtr0081568	61	0.211089	184	0.558278	119	0.380397	2	0.00480901	97	0.224515	71	0.151119	2	0.00465222	98	0.191361	121	0.231682
FBtr0082780	34.2613	0.0124488	35.9547	0.0114545	51.2813	0.0172122	38.3275	0.0096766	33.2377	0.00807776	21.8148	0.00487525	12.8453	0.00313733	8.55716	0.00175446	22.5006	0.00452364
FBtr0335223	0	0	0	0	2.19624	0.0018726	0	0	0	0	0	0	3.94344	0.0024467	2.41785	0.00125931	0	0
FBtr0300486	87.7387	0.0639814	104.045	0.0665245	101.522	0.0683878	36.6725	0.018582	101.762	0.0496348	99.1852	0.044487	39.2113	0.0192206	54.025	0.0222304	59.4994	0.0240075
FBtr0076420	0	0	0	0	0	0	0	0	0	0	0	0	2	0.00326815	0	0	0	0
FBtr0336853	2.24658	0.00106677	0	0	0	0	0	0	0	0	0.816206	0.000238381	0	0	0	0	0	0
FBtr0084171	241.251	1.23563	390.248	1.7525	367.951	1.74086	111.582	0.397103	147.366	0.504839	160.989	0.507152	108.31	0.372891	83.4449	0.241163	176.885	0.501282
FBtr0333691	1323.94	16.5622	2066.04	22.6613	1956.15	22.6051	1292.41	11.2342	1358.28	11.3652	1200.88	9.23999	827.817	6.9611	983.385	6.94168	1096.76	7.59161
FBtr0302510	4.26	0.0282721	8.52	0.0495775	12.78	0.078349	6.39	0.0294672	0	0	4.26	0.0173893	2.13	0.00950215	21.3	0.0797663	6.39	0.023465
FBtr0075222	0	0	0	0	0	0	0	0	11.9214	0.0495463	0	0	0	0	0	0	0	0
FBtr0302509	674.804	3.48778	1068.44	4.84192	1082.07	5.16632	419.196	1.50549	841.801	2.91016	783.863	2.49192	443.053	1.53929	637.315	1.85873	524.847	1.50098
FBtr0340545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0080408	19	0.036692	32	0.0541831	12	0.0214068	10	0.0134186	16	0.0206669	13	0.0154413	6	0.00778865	4	0.00435881	10	0.0106853
FBtr0084364	0	0	2	0.00165369	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0337069	0	0	0	0	1	0.00189249	0	0	0	0	0	0	0	0	0	0	2	0.00226715
FBtr0339112	109	0.196911	214.187	0.339261	217	0.362124	49	0.0615077	91	0.109957	93	0.103336	83	0.10079	111	0.113151	80	0.079966
FBtr0080122	603	2.22851	1077	3.48987	1007	3.4378	339	0.870535	446	1.10248	398	0.904697	243	0.603666	309	0.644386	263	0.537804
FBtr0343846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0100421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0075839	69.5	0.776646	39.5	0.387018	40	0.412907	78.5	0.609533	166	1.24075	148	1.01724	89.5	0.672286	140.5	0.885942	130	0.803808
FBtr0346863	69.5	0.776646	39.5	0.387018	40	0.412907	78.5	0.609533	166	1.24075	148	1.01724	89.5	0.672286	140.5	0.885942	130	0.803808
FBtr0346389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0091844	58.4647	0.200597	20.6711	0.0621859	119.042	0.377299	18.4157	0.0439046	18.327	0.0420591	19.7881	0.0417599	5.861	0.0135175	13.2308	0.0256158	14.2949	0.0271385
FBtr0339308	0	0	1.90363	0.00403322	1.93964	0.0043296	1.92039	0.00322441	0	0	0	0	0	0	0	0	0	0
FBtr0088678	0	0	0.0963669	0.00020365	0.0603611	0.000134391	0.0796133	0.000133332	0	0	0	0	0	0	0	0	0	0
FBtr0301743	0	0	0	0	2	0.0169038	0	0	0	0	0	0	0	0	0	0	3	0.0151877
FBtr0302991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0335156	0	0	0	0	0	0	0	0	0	0	3.80011	0.00246296	0	0	0	0	0	0
FBtr0335157	113.101	0.107087	148.384	0.123183	160.639	0.140499	37.3719	0.0245868	21.1908	0.01342	10.2942	0.00599491	6.92879	0.0044098	45.0423	0.0240647	64.8765	0.0339881
FBtr0335155	0.00652062	7.29E-06	111.285	0.109079	144.013	0.148718	41.148	0.031963	12.8089	0.00957763	25.7646	0.0177156	0	0	81.7045	0.0515402	44.9548	0.0278072
FBtr0074795	276.177	0.281272	430.339	0.384279	263.153	0.247572	58.5968	0.041467	154.608	0.10532	173.354	0.108591	113.072	0.0774086	91.4163	0.0525356	135.923	0.0765955
FBtr0084999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0310660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0339614	381.585	0.566906	2530.61	3.29642	1792.06	2.45938	0	0	1115.1	1.10808	1617.78	1.4783	0	0	361.215	0.302814	1217.54	1.00086
FBtr0084994	926.425	1.07476	1437.56	1.46226	1487.76	1.59437	499.202	0.40241	857.97	0.665751	702.805	0.501488	541.981	0.42265	921.861	0.603475	1204.81	0.773379
FBtr0084995	5670.02	14.8429	6103.24	14.0085	6721.74	16.2544	3674.85	6.68442	3973.56	6.95748	3506.07	5.64518	4416.4	7.77135	4966.55	7.33635	3378.69	4.8939
FBtr0114544	18.7715	0.034529	0	0	46.4236	0.078882	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0085001	4.39037	0.00874737	3.95703	0.0069126	0.481947	0.000887012	2.68E-05	3.72E-08	7.52778	0.0100318	6.64525	0.00814348	2.48442	0.00332732	0.00254532	2.86E-06	0.417252	0.000459988
FBtr0085000	26.5737	0.0485334	102.326	0.163859	52.6111	0.0887602	0	0	10.729	0.0131064	59.2265	0.0665314	27.6871	0.0339906	54.6453	0.0563159	44.9549	0.0454292
FBtr0310661	0.012806	2.56E-05	107.232	0.187723	255.84	0.471865	197.951	0.274626	0.0251625	3.36E-05	2.85911	0.00351115	12.5256	0.0168108	131.639	0.14831	206.411	0.228034
FBtr0306657	176.218	0.35209	106.074	0.185826	22.0887	0.0407685	0.000896667	1.24E-06	250.079	0.334208	231.613	0.284635	80.9197	0.10868	0.0874711	9.86E-05	14.1781	0.0156744
FBtr0307053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0290252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0084698	0	0	0	0	3	0.0107622	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0307195	0	0	0.528399	0.000181619	58.1729	0.0210658	22.1966	0.00604614	5.28021	0.00138449	27.7943	0.00670164	4.16649	0.00109791	23.6774	0.00523755	20.9879	0.00455243
FBtr0074721	192	0.0687817	194.614	0.0611281	173.602	0.0574486	11.574	0.002881	57.8709	0.0138665	46.2956	0.0102008	57.8713	0.0139357	69.4437	0.0140377	34.7218	0.00688249
FBtr0307196	0	0	0.857964	0.000295018	102.225	0.0370336	37.2295	0.0101452	8.84893	0.00232119	46.9101	0.0113155	6.96218	0.00183536	39.8788	0.00882504	35.2902	0.00765789
